S No.,School Code,School Name,State Name,City Name,Address,Email,Phone,PinCode,Description
26583,SCH33793  ,ST. ANDRWS HIGH SCHOOL,Maharashtra,Bhandara,"NEAR MT.CARMEL CHURCH ST. JOHN BAPTISTA ROAD, BANDRA WEST MUMBAI",NULL,NULL,400050,NULL
26584,SCH33794  ,OUR LADY OF SALVIATION  SCHOOL,Maharashtra,Greater Mumbai[Bombay],"P.SETH MULTIPURPOSE  HIGH SCHOOL, MUMBAI",NULL,NULL,400001,NULL
26585,SCH33795  ,DUROLLOW CONVENT SCHOOL,Maharashtra,Bhandara,"NEAR TAVA HOTEL WATERFIELD ROAD, BANDRA WEST MUMBAI",NULL,NULL,400706,NULL
26586,SCH33796  ,ST. TREASA ENGLISH SCHOOL,Maharashtra,Bhandara,"PLOT NO-145, TURNER ROAD, BANDRA WEST MUMBAI",NULL,NULL,4000050,NULL
26587,SCH33797  ,Y.S KEDAR ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-34, SECTOR-48, KURUPS VIDYA NAGAR NERUL (E ) NAVI MUMBAI",NULL,NULL,400706,NULL
26588,SCH33798  ,ROYAL ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"68, WALKESHWAR ROAD, MUMBAI",NULL,NULL,400006,NULL
26589,SCH33799  ,PRAVIN PATIL ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-21, SECTOR-14, KHARGHAR, NAVI MUMBAI",NULL,NULL,410210,NULL
26590,SCH33800  ,FR. AGNEL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-12, SECTOR-18, OFF PALM BEACH ROAD, SANPADA, NAVI MUMBAI",NULL,NULL,400706,NULL
26591,SCH33801  ,VMS ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],P.SETH MULTIPURPOSE HIGH SCHOOL,NULL,NULL,400001,NULL
26592,SCH33802  ,THE ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SAMARATH NAGAR GHATKOPER EAST, MUMBAI",NULL,NULL,400074,NULL
26593,SCH33803  ,CARMEL ACADEMY,Maharashtra,Greater Mumbai[Bombay],"SAMARATH NAGAR GHATKOPER EAST, MUMBAI",NULL,NULL,400074,NULL
26594,SCH33804  ,SHARDA ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"MITHAGAR ROAD, MULUND EAST MUMBAI",NULL,NULL,400081,NULL
26595,SCH33805  ,M.K.V.V. SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SETH M.K. HIGH SCHOOL COMPLEX, FACTORY BORIVALI WEST,  MUMBAI",NULL,NULL,400088,NULL
26596,SCH33806  ,SUNFLOWER SCHOOL,Maharashtra,Greater Mumbai[Bombay],SAMARATH NAGAR GHATKOPER EAST MUMBAI,NULL,NULL,400074,NULL
26597,SCH33807  ,PRIYA VIDYA VIHAR,Maharashtra,Nagpur,"HINGNA ROAD, NAGPUR",NULL,NULL,NULL,NULL
26598,SCH33808  ,ST. ALOUSHIOS  HIGH SCHOOL,Maharashtra,Bhandara,"NEAR MT CARMEL CHURCH  ST. JOHN BAPTISTA ROAD, BANDRA WEST MUMBAI",NULL,NULL,400050,NULL
26599,SCH33809  ,LT. D. BANG SCHOOL,Maharashtra,Nagpur,"HINGNA, NAGPUR",NULL,NULL,NULL,NULL
26600,SCH33810  ,ST  ANISLOUS  ENGLISH SCHOOL,Maharashtra,Bhandara,"132, BAZAR ROAD, ST PETER CHURCH BANDRA WEST ",NULL,NULL,400050,NULL
26601,SCH33811  ,SHREE DUTTA VIDYA MANDIR,Maharashtra,Nagpur,"BUTIBORI, NAGPUR",NULL,NULL,NULL,NULL
26602,SCH33812  ,SHIVAJI CONVENT SCHOOL,Maharashtra,Chandrapur,"NANDAFATA, GADCHANDUR, CHANDRAPUR",NULL,NULL,NULL,NULL
26603,SCH33813  ,ST. ROBIN SCHOOL,Maharashtra,Nagpur,"MISAL LAYOUT, JARIPATKA, NAGPUR",NULL,NULL,NULL,NULL
26604,SCH33814  ,MHATMA INTERNATIONAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-1, SECTOR-8, KANDA COLONY NEW PANVEL ,MUMBAI",NULL,NULL,410206,NULL
26605,SCH33815  ,SACRED HEART SCHOOL,Maharashtra,Nagpur,"DAHEGAON, NAGPUR",NULL,NULL,NULL,NULL
26606,SCH33816  ,THE SOMAIYA SCHOOL,Maharashtra,Greater Mumbai[Bombay],"VIDYA NAGAR CAMPUS, VIDYA VIHAR MUMBAI",NULL,NULL,400077,NULL
26607,SCH33817  ,GURU NANAK PUBLIC SCHOOL,Maharashtra,Chandrapur,"BALLARPUR, CHANDRAPUR",NULL,NULL,NULL,NULL
26608,SCH33818  ,THAKUR PUBLIC SCHOOL (SSC),Maharashtra,Greater Mumbai[Bombay],"JAYESH COLONY SARDAR NAGAR, KANDIVALI, MUMBAI",NULL,NULL,400078,NULL
26609,SCH33819  ,ENRICH CONVENT SCHOOL,Maharashtra,Chandrapur,"BABUPETH, CHANDRAPUR",NULL,NULL,NULL,NULL
26610,SCH33820  ,G.C.C. INTERNATIONAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"Mira Bhayandar Rd, behind GCC Hotel and Club, Gaurav Sankalp, Mira Road, Mira Bhayandar,",NULL,7710046955,401107,NULL
26611,SCH33821  ,PROVIDENCE ENGLISH SCHOOL,Maharashtra,Nagpur,"MANSAR, RAMTEK, NAGPUR",NULL,NULL,NULL,NULL
26612,SCH33822  ,ST. XAVIER ENGLISH SCHOOL-SSC,Maharashtra,Greater Mumbai[Bombay],"32, DADI SETH AGAYARI LANE, KALBADEVI, MUMBAI",NULL,NULL,400002,NULL
26613,SCH33823  ,FUTURE POINT SCHOOL,Maharashtra,Nagpur,"RAMTEK,NAGPUR",NULL,NULL,NULL,NULL
26614,SCH33824  ,VANI VIDYALAYA,Maharashtra,Greater Mumbai[Bombay],"SHALA ENGLISH MEDIUM V.P ROAD, MULUND  WEST ,MUMBAI",NULL,NULL,4000082,NULL
26615,SCH33825  ,ASHIRWAD ENGLISH SCHOOL,Maharashtra,Nagpur,"GODHANI, NAGPUR",NULL,NULL,NULL,NULL
26616,SCH33826  ,BISHOP HIGH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"NEW LINK ROAD, BEHRAN BAUG OSHIWARA, JOGESHWAR WEST, MUMBAI",NULL,NULL,400012,NULL
26617,SCH33827  ,YASHODA ENGLISH SCHOOL,Maharashtra,Nagpur,"YASHODA NAGAR, NAGPUR",NULL,NULL,NULL,NULL
26618,SCH33828  ,FR. AGNEL SCHOOL,Maharashtra,Bhandara,"AGNEL ASHRAM NEAR LAJ HOTEL, BANDSTAND, BANDRA WEST",NULL,NULL,400050,NULL
26619,SCH33829  ,DOLPHIN ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"CTS NO-1313, AMBEDKAR ROAD, NEAR KALIDAS NATYAGRIGHA, MULUND EAST, MUMBAI",NULL,NULL,400080,NULL
26620,SCH33830  ,BAL BHARATI PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],VIAY NAGAR SONA LANE OPP. VISTA SHOW ROOM ANDHERI  WEST MUMBAI,NULL,NULL,410210,NULL
26621,SCH33831  ,ROYAL ENGLISH SCHOOL-SSC,Maharashtra,Greater Mumbai[Bombay],"68, WALKESHWAR ROAD, MUMBAI",NULL,NULL,400006,NULL
26622,SCH33832  ,V.M.S ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],P.SETH MULTIPURPOSE HIGH SCHOOL,NULL,NULL,400001,NULL
26623,SCH33833  ,ST. PETER ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"HARI OM NAGAR, EASTERN EXPRESS HIGH WAY B/H OCTROI NAKA, MULUND (E) MUMBAI",NULL,NULL,400081,NULL
26624,SCH33834  ,V.N. SHIRODKER SCHOOL,Maharashtra,Greater Mumbai[Bombay],SAMARATH NAGAR GHATKOPER  EAST MUMBAI,NULL,NULL,400074,NULL
26625,SCH33835  ,SARASAWATI ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"VIDYA NAGAR CAMPUS, VIDYA VIHAR , MUMBAI",NULL,NULL,400077,NULL
26626,SCH33836  ,RAHUL GROUP SCHOOL,Maharashtra,Greater Mumbai[Bombay],"NAVGHAR ROAD, BHAYENDER EAST ,MUMBAI",NULL,NULL,401105,NULL
26627,SCH33837  ,JINDAL ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"32 DADI SETH ,AGAYARI LANE, KALBADEVI, MUMBAI",NULL,NULL,400002,NULL
26628,SCH33838  ,VIDYA VIKASINI SCHOOL,Maharashtra,Thane,"GOKHIVARE , VASI EAST THANE",NULL,NULL,NULL,NULL
26629,SCH33839  ,VILLA HOMES ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"CST NO.D/514,D/519&D/520, GOVIND PATIL MARG , KHAR DANDA ,KHAR (W) MUMBAI",NULL,NULL,400050,NULL
26630,SCH33840  ,HOCL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SECTOR-8, PHASE-2, NEAR VIRAJ INDUSTRIAL EASTATE  PANVEL (W)NAVI MUMBAI",NULL,NULL,410207,NULL
26631,SCH33841  ,REDCLIFFE  SCHOOL,Maharashtra,Greater Mumbai[Bombay],"KNOWLEDGE TOWER, SEC-11, PLOT NO-20, KHARGHAR STATION , NAVI MUMBAI",NULL,NULL,400614,NULL
26632,SCH33842  ,V.N. SHIRODKR SCHOOL (SSC ),Maharashtra,Greater Mumbai[Bombay],"SAMARATH NAGAR, GHATKOPER EAST MUMBAI",NULL,NULL,4000074,NULL
26633,SCH33843  ,MULJIBHAI MEHTA INTERNATIONAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"GOKUL TOWNSHIP, VIRAR WEST MUMBAI",NULL,NULL,401303,NULL
26634,SCH33844  ,NOTRE DAME SCHOOL ,Maharashtra,Greater Mumbai[Bombay],"TARKHAD ,VASAI WEST MUMBAI",NULL,NULL,401201,NULL
26635,SCH33845  ,OMKAR ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SETH M.K. HIGH SCHOOL COMPLEX , FACTORY BORIVALI WEST MUMBAI",NULL,NULL,400088,NULL
26636,SCH33846  ,ST. PETAR SCHOOL,Maharashtra,Greater Mumbai[Bombay],"VINOBHA  BHAVE  NAGAR, KURLA (W) MUMBAI",NULL,NULL,400070,NULL
26637,SCH33847  ,DR. SHAHU ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],SECTOR-13KHANDA COLONY MEW PANVEL MUMBAI,NULL,NULL,410206,NULL
26638,SCH33848  ,DUROLLOW  CONVENT  SCHOOL,Maharashtra,Greater Mumbai[Bombay],"CST NO-D/514,D/519&D/520,GOVIND PATIL MARG, KHAR DANDA KHAR (W ) MUMBAI",NULL,NULL,400050,NULL
26639,SCH33849  ,J.B.S.N.SCHOOL,Maharashtra,Greater Mumbai[Bombay],"CKP COLONY ASHOK NAGAR, BORIVALI (W) MUMBAI",NULL,NULL,400092,NULL
26640,SCH33850  ,KENDRIYA VIDYALAYA,Maharashtra,Greater Mumbai[Bombay],"ONGC COMPLEX ,PANVEL, NAVI MUMBAI",NULL,NULL,410221,NULL
26641,SCH33851  ,KENDRIYA VIDYALAYA NO-2,Maharashtra,Greater Mumbai[Bombay],"OPP. TARANG NEAR NEW NAVY NAGAR COLABA, MUMBAI",NULL,NULL,400005,NULL
26642,SCH33852  ,KENDRIYA VIDYALAYA NO-3,Maharashtra,Greater Mumbai[Bombay],"INS KUNJALI NEAR R.C CHURCH COLABA , MUMBAI",NULL,NULL,400005,NULL
26643,SCH33853  ,KENDRIYA VIDYALAYA (BHANDUP ),Maharashtra,Greater Mumbai[Bombay],"NCH COLONY, BHANDUP , KANJUR MARG WEST MUMBAI",NULL,NULL,400078,NULL
26644,SCH33854  ,KENDRIYA VIDYALAYA NO-1,Maharashtra,Greater Mumbai[Bombay],"NAVY NAGAR, COLABA-MUMBAI",NULL,NULL,400005,NULL
26645,SCH33855  ,KENDRIYA VIDYALAYA ,Maharashtra,Jalgaon,"UMAVI NAGAR, P.B NO-80, JALGAON  ",NULL,NULL,425001,NULL
26646,SCH33856  ,KENDRIYA VIDYALAYA,Maharashtra,Bhandara,"ORDNANCE FACTORY , JAWAHAR NAGAR, BHANDRA",NULL,NULL,441906,NULL
26647,SCH33857  ,KENDRIYA VIDYALAYA,Maharashtra,Solapur [Sholapur],"NEAR SOLAPUR CENTRAL RALWAY INSTITUTE BHAYYA CHOWK, SOLAPUR",NULL,NULL,413001,NULL
26648,SCH33858  ,ATOMIC  ENERGY CENTRAL SCHOOL NO-4,Maharashtra,Greater Mumbai[Bombay],"ANUSHAKTI NAGAR, MUMBAI",NULL,NULL,400094,NULL
26649,SCH33859  ,D.A.V. SCHOOL ,Maharashtra,Greater Mumbai[Bombay],"267-268, SECTOR-10, NEW PANVEL NAVI MUMBAI",NULL,NULL,400614,NULL
26650,SCH33860  ,ST. WILFRED EDUCATION SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SHEDUNG TOLL NAKA, OPP. AAYUSH RESORT, BOMBAY PUNE HIGHWAY,PANVEL-NAVI MUMBAI",NULL,NULL,402201,NULL
26651,SCH33861  ,NEW HORIZON SCHOLARS SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-05,SECTOR-13, NEAR NATIONAL BURNS  HOSPITAL AIROLI, NAVI MUMBAI",NULL,NULL,400708,NULL
26652,SCH33862  ,ST. JOSEPH HIGH SCHOOL ,Maharashtra,Greater Mumbai[Bombay],"11, KHANDA COLONY , PLOT NO-18, NEW PANVEL, MUMBAI",NULL,NULL,410206,NULL
26653,SCH33863  ,NEW HORIZONE  PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SEC-13, KHANDA COLONY , NEW PANVEL MUMBAI--410206 (MAHARASHTRA )",NULL,2227461567,410206,NULL
26654,SCH33864  ,TILAK PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT -31, SEC-25 , NEXT TO SEA WOOD RLY STATION NERUL MUMBAI",NULL,NULL,400706,NULL
26655,SCH33865  ,RYAN INTERNATIONAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"MALAD, MUMBAI",NULL,1234,400097,NULL
26656,SCH33866  ,M.N.R SCHOOL OF  EXCELLENCE ,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-28, SECTOR-6, KAMOTHE, NEW PANVEL, MUMBAI--410209 (MAHARASHTRA )",NULL,7768947533,410209,NULL
26657,SCH33867  ,DR. SHIRODKR  SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SAMARATH NAGAR GHATKOPAR EAST, MUMBAI",NULL,NULL,400074,NULL
26658,SCH33868  ,LITTLE ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"VIJAY NAGAR PLOT NO-8, NEAR SARDAR CHOWK KHAR WEST MUMBAI",NULL,NULL,400074,NULL
26659,SCH33869  ,NEW HORIZON SCHOLAR PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SECTOR-19, AIROLI NAVI MUMBAI",NULL,NULL,400708,NULL
26660,SCH33870  ,RAMSHETH THAKUR PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-11, SECTOR-19, KHARGHAR, NAVI MUMBAI",NULL,NULL,410210,NULL
26661,SCH33871  ,DON BOSCO  SR.SEC. SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-8, SECTOR-42A, NERUL(W)NAVI MUMBAI",NULL,NULL,400706,NULL
26662,SCH33872  ,RIZVI SPRINGFIELD  HIGH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"CST NO.D/514,D/519&D/520, GOVIND PATIL MARG , KHAR DANDA ,KHAR (W) MUMBAI",NULL,NULL,400050,NULL
26663,SCH33873  ,NAVY CHILDREN SCHOOL,Maharashtra,Greater Mumbai[Bombay],"BLOCK -VII, AREA BEHIND ,KV-II, NEW NAVY NAGAR, COLABA-MUMBAI",NULL,NULL,400005,NULL
26664,SCH33874  ,BILLABONG HIGH INTERNATIONAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"BHOOMI PARK , BAJHIRA NAGAR, OFF MARVE ROAD, NEAR MALVANI FIRE BRIDGE, MALAD (W) MUMBAI",NULL,NULL,400095,NULL
26665,SCH33875  ,KENDRIYA VIDYALAYA ( MALAD ),Maharashtra,Greater Mumbai[Bombay],"INS HAMLA , MALAD (W) MUMBAI",NULL,NULL,400095,NULL
26666,SCH33876  ,KENDRIYA VIDYALAYA (POWAI),Maharashtra,Greater Mumbai[Bombay],"IIT POWAI, MUMBAI",NULL,NULL,400076,NULL
26667,SCH33877  ,ARMY PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"NEAR INHS  ASVINI HOSPITAL , R.C. CHURCH COLABA MUMBAI",NULL,NULL,400005,NULL
26668,SCH33878  ,DELHI PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PALM BEACH MARG, SECTOR-52, NERUL WEST , NAVI MUMBAI",NULL,NULL,400706,NULL
26669,SCH33879  ,D.A.V. INTERNATIONAL SCHOOL (THANE) ,Maharashtra,Thane,"Plot No 31, Survey No. 157, Off, Ghodbunder Rd, Thane West, Thane, Maharashtra ",NULL,022-25890954,400610,NULL
26670,SCH33880  ,RAJHANCE  VIDYALAYA,Maharashtra,Greater Mumbai[Bombay],"H.M.P. SCHOOL CAMPUS, ANDHERI WEST,MUMBAI",NULL,NULL,400058,NULL
26671,SCH33881  ,BHARTI VIDYAPEETH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SHRI D.G. WALSE  PATIL MARG PLOT NO-43, BELAPUR, NAVI MUMBAI",NULL,NULL,400706,NULL
26672,SCH33882  ,BAL BHARATI PUBLIC SCHOOL-KHARGHAR,Maharashtra,Greater Mumbai[Bombay],"PLOT NO 5, SECTOR-4, KHARGHAR, NAVI MUMBAI",NULL,NULL,410210,NULL
26673,SCH33883  ,D.A.V. INTERNATIONAL SCHOOL-KHARGHAR,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-31, SECTOR -15, KHARGHAR, NAVI MUMBAI",NULL,NULL,410210,NULL
26674,SCH33884  ,D.A.V. PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-11, SECTOR,-10,AIROLI, NAVI MUMBAI",NULL,NULL,460708,NULL
26675,SCH33885  ,APEE JAY SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-34,38, SECTOR-21, KHARGHAR, NAVI MUMBAI",NULL,NULL,400081,NULL
26676,SCH33886  ,BISHOP HIGH SCHOOL-JOGESHWARI ,Maharashtra,Greater Mumbai[Bombay],"NEW LINK ROAD, BEHRAN BAUG OSHIWARA JOGESHWARI (W)MUMBAI",NULL,NULL,400012,NULL
26677,SCH33887  ,GREEN FINGERS  GLOBAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PRATAP NAGAR D.N ROAD, KANDIVALI MUMBAI",NULL,NULL,410210,NULL
26678,SCH33888  ,SARASAWATI ENGLISH SCHOOL (CBSE ),Maharashtra,Greater Mumbai[Bombay],"VIDYA NAGAR CAMPUS, VIDYA VIHAR ,MUMBAI",NULL,NULL,400077,NULL
26679,SCH33889  ,BAL BHARATI PUBLIC SCHOOL(CBSE ),Maharashtra,Greater Mumbai[Bombay],"VIJAY NAGAR SONA LANE ,OPP. VISTA SHOW ROOM ANDHERI WEST, MUMBAI",NULL,NULL,410210,NULL
26680,SCH33890  ,THE MODERN SCHOOL,Maharashtra,Greater Mumbai[Bombay],"V.P. ROAD, SIKKA NAGAR, KHETWADI MUMBAI",NULL,NULL,400004,NULL
26681,SCH33891  ,K.V  NO-1,Maharashtra,Greater Mumbai[Bombay],"OPP. TARANG NEAR NEW NAVY NAGAR COLABA ,MUMBAI",NULL,NULL,400005,NULL
26682,SCH33892  ,AL BARKAT ISLAM SCHOOL,Maharashtra,Greater Mumbai[Bombay],"VINOBHA BHAVE NAGAR, KURLA(W) MUMBAI",NULL,NULL,400070,NULL
26683,SCH33893  ,CHRISTHU JYOTHY VIDYA NIKETAN,Kerala,Changanassery,"CHETHIPPUZHA, CHANGANCHERRY, KOTTYAM",NULL,NULL,686101,NULL
26684,SCH33894  ,MANAV MANDIRS  SMT. NANDKUMAR RASIKLAL P.SETH MULTIPURPOSE HIGH SCHOOL (SSC ),Maharashtra,Greater Mumbai[Bombay],"10,MANAV MANDIR ROAD, VASANT VIHAR ,MALABAR HILL MUMBAI",NULL,NULL,400006,NULL
26685,SCH33895  ,RIGAD MILLITARY SCHOOL,Maharashtra,Greater Mumbai[Bombay],"NEW LINK ROAD, BEHRAN BAUG ,OSHIWARA, JOGESHWARI(W), MUMBAI",NULL,NULL,400012,NULL
26686,SCH33896  ,MAHAPRAGYA PUBLIC SCHOOL (CBSE ),Maharashtra,Greater Mumbai[Bombay],"32 , DADI SETH AGAYARI LANE, KALBADEVI, MUMBAI",NULL,NULL,400002,NULL
26687,SCH33897  ,GREEN FINGERS GLOBAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO9, SECTOR-12 NEAR SHILP CHOWK KHARGHAR, NAVI MUMBAI",NULL,NULL,410210,NULL
26688,SCH33898  ,THAKUR PUBLIC SCHOOL (CBSE ),Maharashtra,Greater Mumbai[Bombay],"JAYESH COLONY SARDAR NAGAR , KANDIVALI, MUMBAI",NULL,NULL,400078,NULL
26689,SCH33899  ,J.H AMBANI SCHOOL,Maharashtra,Greater Mumbai[Bombay],"OPP. MUMBAI PUNE, EXP. HIGHWAY POST LODHIVALI ,PANVEL MUMBAI",NULL,NULL,410206,NULL
26690,SCH33900  ,MAHATMA GANDHI MISSION SCHOOL( CBSE ),Maharashtra,Greater Mumbai[Bombay],"PLOT NO-1, SECTOR-8, KANDA COLONY NEW PANVEL , MUMBAI",NULL,NULL,410206,NULL
26691,SCH33901  ,SHUBHAM INTERNATIONAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"OFFICE AT: MANGALMURTI APT, KHANDESHWARI NAKA , DOMBIVALI, MUMBAI",NULL,NULL,421301,NULL
26692,SCH33902  ,SETH PRAFUL PATEL ENGLISH SCHOOL,Maharashtra,Greater Mumbai[Bombay],"ANDHARWADI JAIL ROAD, UMBARDE GAON KOLIVALI, KALYAN (W) THANE",NULL,NULL,421301,NULL
26693,SCH33903  ,BIRLA SCHOOL,Maharashtra,Greater Mumbai[Bombay],"BIRLA COLLEGE ROAD, KALYAN DIST THANE",NULL,NULL,421304,NULL
26694,SCH33904  ,D.A.V. PUBLIC SCHOOL(NERUL ),Maharashtra,Greater Mumbai[Bombay],"PLOT NO-34, SECTOR-48, KURUPS  VIDYA NAGAR NERUL(E) NAVI MUMBAI",NULL,NULL,400706,NULL
26695,SCH33905  ,SETH VIDYA MANDIR SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SEC-4, VASANT NAGAR, MAIN ROAD, VASAI ROAD, MUMBAI",NULL,NULL,401205,NULL
26696,SCH33906  ,SUNFLOWER SCHOOL (CBSE ),Maharashtra,Greater Mumbai[Bombay],"SAMARATH NAGAR, GHATKOPER EAST MUMBAI",NULL,NULL,400074,NULL
26697,SCH33907  ,SOMAIYYA SCHOOL ,Maharashtra,Greater Mumbai[Bombay],"SAMARATH NAGAR, GHATKOPER EAST, MUMBAI",NULL,NULL,400074,NULL
26698,SCH33908  ,ARYA GURUKUL SCHOOL(KALYAN ),Maharashtra,Greater Mumbai[Bombay],"NANDIVALI VILL HAJI MALANG ROAD, KALYAN EAST, THANE",NULL,NULL,421306,NULL
26699,SCH33909  ,HOLY ANGEL SCHOOL,Maharashtra,Thane,"P&T COLONY GANDHINAGAR , DOMBIVALI (E) THANE",NULL,NULL,421204,NULL
26700,SCH33910  ,GOPI BIRLA MEMORIAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"68, WALKESHWAR ROAD, MUMBAI",NULL,NULL,400006,NULL
26701,SCH33911  ,CARMEL ACADAMY (CBSE ),Maharashtra,Greater Mumbai[Bombay],"SAMARATH NAGAR GHATKOPER EAST, MUMBAI",NULL,NULL,400074,NULL
26702,SCH33912  ,HARMONY SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SECTOR-5, KHARGHAR, NAVI MUMBAI",NULL,NULL,410210,NULL
26703,SCH33913  ,D.A.V. PUBLIC SCHOOL(MULUND WEST ) CBSE,Maharashtra,Greater Mumbai[Bombay],"CTS NO-1313, AMBEDKAR ROAD, NEAR KALIDAS  NATYAGRIGHA , MULUND -400080,  MUMBAI",NULL,2265020998,400080,NULL
26704,SCH33914  ,G.C.C  INTERNATIONAL SCHOOL ( DUPLICATE) ,Maharashtra,Greater Mumbai[Bombay],"BEHIND GCC HOTEL &CLUB BHAYENDER EAST, MUMBAI",NULL,NULL,401107,NULL
26705,SCH33915  ,SANTOM PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO 270. KANAKIA ROAD, MIRA ROAD EAST MUMBAI",NULL,NULL,401107,NULL
26706,SCH33916  ,DATTA MEGHE WORLD ACADEMY (CBSE ),Maharashtra,Thane,"AIROLI , CIDCO, SECTOR-16, NAVI MUMBAI, THANE ",NULL,NULL,400709,NULL
26707,SCH33917  ,AMRITA VIDYALAYA,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-4, SANPADA, JUINAGAR NODE SECTOR-25, JUINAGAR WEST NAVI MUMBAI",NULL,NULL,400705,NULL
26708,SCH33918  ,TARAMAI VARTAK SCHOOL,Maharashtra,Greater Mumbai[Bombay],"OPP. JIVDANI PACH PAYRI NARINGI VIRAR EAST , MUMBAI",NULL,NULL,401303,NULL
26709,SCH33919  ,ST. MERRY SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-31, SECTOR-25, NIRUL (E) SEAWOODS STATION NAVI MUMBAI",NULL,NULL,400706,NULL
26710,SCH33920  ,D.A.V SCHOOL ,Maharashtra,Navi Mumbai Panvel Raigarh,"267-268, SECTOR-10, NEW PANVEL RAIGAD",NULL,NULL,NULL,NULL
26711,SCH33921  ,R.B.K. GLOBAL SCHOOL,Maharashtra,Mira-Bhayandar,"INDRALOK PHASE-6 NEAR SHALOM HOSPITAL , R.G PATIL ROAD, BHAYENDER --401 107, DISTT. THANE ( MAHARASHTRA )",NULL,7400095428,401107,NULL
26712,SCH33922  ,RBK GLOBAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"INDRALOK PHASE-6 NEAR SHALOM HOSPITAL , R.G PATIL ROAD, BHAYENDER EAST, MUMBAI",NULL,NULL,401105,NULL
26713,SCH33923  ,SADHU VASVANI INTERNATIONAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-5, SEC-15, OFF PALAM BEACH MARG, SAWPADA, NAVI MUMBAI",NULL,NULL,400705,NULL
26714,SCH33924  ,RAD CLIFF SCHOOL,Maharashtra,Greater Mumbai[Bombay],"KNOWLEDGE TOWER, SEC-11, PLOT NO-20, KHARGHAR, MUMBAI",NULL,NULL,400614,NULL
26715,SCH33925  ,SHANTI NIKETAN PUBLIC SCHOOL,Maharashtra,Greater Mumbai[Bombay],"PLOT NO-27, SECTOR-2 , NEW PANVEL MUMBAI",NULL,NULL,410206,NULL
26716,SCH33926  ,P.E.S CENTRAL SCHOOL,Maharashtra,Greater Mumbai[Bombay],"SECTOR-ICBD KONKAN BHAVAN , NEW MUMBAI",NULL,NULL,400614,NULL
